ensembl_gene_id	hgnc_symbol	band	chromosome_name	start_position	end_position	gene_biotype	strand
ENSG00000221882	OR3A2	p13.3	17	3181193	3182268	protein_coding	-1
ENSG00000164619	BMPER	p14.3	7	33944523	34195484	protein_coding	1
ENSG00000159708	LRRC36	q22.1	16	67360701	67419106	protein_coding	1
ENSG00000180090	OR3A1	p13.3	17	3194929	3195876	protein_coding	-1
ENSG00000180016	OR1E1	p13.2	17	3300398	3301704	protein_coding	-1
ENSG00000130382	MLLT1	p13.3	19	6212966	6279959	protein_coding	-1
ENSG00000159961	OR3A3	p13.2	17	3323862	3324827	protein_coding	1
ENSG00000092621	PHGDH	p12	1	120202421	120286838	protein_coding	1
ENSG00000127780	OR1E2	p13.2	17	3336164	3337135	protein_coding	-1
ENSG00000167769	ACER1	p13.3	19	6306153	6333640	protein_coding	-1
ENSG00000100450	GZMH	q12	14	25075686	25078905	protein_coding	-1
ENSG00000106089	STX1A	q11.23	7	73113536	73134002	protein_coding	-1
ENSG00000137693	YAP1	q22.1	11	101981192	102104154	protein_coding	1
ENSG00000152455	SUV39H2	p13	10	14920819	14946314	protein_coding	1
ENSG00000125656	CLPP	p13.3	19	6361463	6368919	protein_coding	1
ENSG00000135999	EPC2	q23.1	2	149402009	149545130	protein_coding	1
ENSG00000125652	ALKBH7	p13.3	19	6372444	6375042	protein_coding	1
ENSG00000125650	PSPN	p13.3	19	6375159	6379069	protein_coding	-1
ENSG00000105643	ARRDC2	p13.11	19	18111941	18124911	protein_coding	1
ENSG00000132704	FCRL2	q23.1	1	157715523	157746922	protein_coding	-1
ENSG00000158828	PINK1	p36.12	1	20959948	20978004	protein_coding	1
ENSG00000141255	SPATA22	p13.2	17	3343313	3417146	protein_coding	-1
ENSG00000196072	BLOC1S2	q24.31	10	102033713	102046469	protein_coding	-1
ENSG00000134240	HMGCS2	p12	1	120290619	120311528	protein_coding	-1
ENSG00000125651	GTF2F1	p13.3	19	6379580	6393992	protein_coding	-1
ENSG00000136026	CKAP4	q23.3	12	106631655	106698057	protein_coding	-1
ENSG00000244038	DDOST	p36.12	1	20978270	20988000	protein_coding	-1
ENSG00000114745	GORASP1	p22.2	3	39138150	39149854	protein_coding	-1
ENSG00000131966	ACTR10	q23.1	14	58666798	58701750	protein_coding	1
ENSG00000197860	SGTB	q12.3	5	64961755	65018862	protein_coding	-1
ENSG00000096996	IL12RB1	p13.11	19	18169805	18209754	protein_coding	-1
ENSG00000133958	UNC79	q32.12	14	93799565	94174222	protein_coding	1
ENSG00000023445	BIRC3	q22.2	11	102188215	102210134	protein_coding	1
ENSG00000134193	REG4	p12	1	120336641	120354283	protein_coding	-1
ENSG00000205629	LCMT1	p12.1	16	25123050	25189552	protein_coding	1
ENSG00000159713	TPPP3	q22.1	16	67423712	67427438	protein_coding	-1
ENSG00000134249	ADAM30	p12	1	120436156	120439118	protein_coding	-1
ENSG00000100453	GZMB	q12	14	25100160	25103473	protein_coding	-1
ENSG00000177494	ZBED2	q13.2	3	111311747	111314290	protein_coding	-1
ENSG00000117245	KIF17	p36.12	1	20990507	21044510	protein_coding	-1
ENSG00000099308	MAST3	p13.11	19	18208603	18262502	protein_coding	1
ENSG00000240891	PLCXD2	q13.2	3	111393523	111565294	protein_coding	1
ENSG00000166046	TCP11L2	q23.3	12	106695707	106740793	protein_coding	1
ENSG00000106077	ABHD11	q11.23	7	73150424	73153197	protein_coding	-1
ENSG00000185055	EFCAB10	q22.3	7	105205567	105241322	protein_coding	-1
ENSG00000159714	ZDHHC1	q22.1	16	67428322	67450736	protein_coding	-1
ENSG00000134250	NOTCH2	p11.2	1	120454176	120612240	protein_coding	-1
ENSG00000088247	KHSRP	p13.3	19	6413359	6424805	protein_coding	-1
ENSG00000110330	BIRC2	q22.2	11	102217942	102249401	protein_coding	1
ENSG00000163534	FCRL1	q23.1	1	157764193	157789895	protein_coding	-1
ENSG00000168297	PXK	p14.3	3	58318607	58411748	protein_coding	1
ENSG00000105647	PIK3R2	p13.11	19	18263928	18281350	protein_coding	1
ENSG00000187258	NPSR1	p14.3	7	34697851	34917944	protein_coding	1
ENSG00000146776	ATXN7L1	q22.3	7	105245514	105517050	protein_coding	-1
ENSG00000103375	AQP8	p12.1	16	25227052	25240261	protein_coding	1
ENSG00000176387	HSD11B2	q22.1	16	67464555	67471456	protein_coding	1
ENSG00000189410	SH2D5	p36.12	1	21046225	21059330	protein_coding	-1
ENSG00000188610	FAM72B	p11.2	1	120837756	120855681	protein_coding	1
ENSG00000041802	LSG1	q29	3	194361517	194393206	protein_coding	-1
ENSG00000155592	ZKSCAN2	p12.1	16	25247322	25269252	protein_coding	-1
ENSG00000152558	TMEM123	q22.2	11	102267063	102341115	protein_coding	-1
ENSG00000181240	SLC25A41	p13.3	19	6426048	6433790	protein_coding	-1
ENSG00000198019	FCGR1B	p11.2	1	120926979	120935937	protein_coding	-1
ENSG00000137673	MMP7	q22.2	11	102391239	102401484	protein_coding	-1
ENSG00000182601	HS3ST4	p12.1	16	25703347	26149009	protein_coding	1
ENSG00000159720	ATP6V0D1	q22.1	16	67471917	67515140	protein_coding	-1
ENSG00000126746	ZNF384	p13.31	12	6775643	6798738	protein_coding	-1
ENSG00000236334	PPIAL4G	q21.1	1	143767144	143767881	protein_coding	-1
ENSG00000168952	STXBP6	q12	14	25278862	25519503	protein_coding	-1
ENSG00000215784	FAM72D	q21.1	1	143896452	143913143	protein_coding	-1
ENSG00000123104	ITPR2	p11.23	12	26490342	26986131	protein_coding	-1
ENSG00000173821	RNF213	q25.3	17	78234665	78372586	protein_coding	1
ENSG00000073754	CD5L	q23.1	1	157800704	157868046	protein_coding	-1
ENSG00000165215	CLDN3	q11.23	7	73183328	73184600	protein_coding	-1
ENSG00000216490	IFI30	p13.11	19	18283972	18288927	protein_coding	1
ENSG00000189143	CLDN4	q11.23	7	73213872	73247014	protein_coding	1
ENSG00000125648	SLC25A23	p13.3	19	6436090	6465214	protein_coding	-1
ENSG00000127483	HP1BP3	p36.12	1	21069154	21113816	protein_coding	-1
ENSG00000254858	MPV17L2	p13.11	19	18303992	18307758	protein_coding	1
ENSG00000224859	ZNRD1	p22.1	HSCHR6_MHC_COX	30016578	30022582	protein_coding	1
ENSG00000139910	NOVA1	q12	14	26912299	27066960	protein_coding	-1
ENSG00000105649	RAB3A	p13.11	19	18307594	18314884	protein_coding	-1
ENSG00000198742	SMURF1	q22.1	7	98625061	98741723	protein_coding	-1
ENSG00000159723	AGRP	q22.1	16	67516474	67517716	protein_coding	-1
ENSG00000100567	PSMA3	q23.1	14	58711549	58738730	protein_coding	1
ENSG00000137674	MMP20	q22.2	11	102447566	102496063	protein_coding	-1
ENSG00000155666	KDM8	p12.1	16	27214807	27233089	protein_coding	1
ENSG00000137675	MMP27	q22.2	11	102562218	102576537	protein_coding	-1
ENSG00000119640	ACYP1	q24.3	14	75519924	75536186	protein_coding	-1
ENSG00000144824	PHLDB2	q13.2	3	111451344	111695364	protein_coding	1
ENSG00000118113	MMP8	q22.2	11	102582526	102597781	protein_coding	-1
ENSG00000162825	NBPF8	q21.1	1	144146808	144224481	protein_coding	1
ENSG00000108381	ASPA	p13.2	17	3375668	3406713	protein_coding	1
ENSG00000169189	NSMCE1	p12.1	16	27236312	27280115	protein_coding	-1
ENSG00000119703	ZC2HC1C	q24.3	14	75530873	75545126	protein_coding	1
ENSG00000107593	PKD2L1	q24.31	10	102047903	102090243	protein_coding	-1
ENSG00000172037	LAMB2	p21.31	3	49158547	49170551	protein_coding	-1
ENSG00000185467	KPNA7	q22.1	7	98771197	98805129	protein_coding	-1
ENSG00000130545	CRB3	p13.3	19	6463788	6467232	protein_coding	1
ENSG00000134287	ARF3	q13.12	12	49329506	49351334	protein_coding	-1
ENSG00000168026	TTC21A	p22.2	3	39149152	39180394	protein_coding	1
ENSG00000165171	WBSCR27	q11.23	7	73248920	73256865	protein_coding	-1
ENSG00000169884	WNT10B	q13.12	12	49359123	49365546	protein_coding	-1
ENSG00000255854	PPIAL4B	q21.1	1	144363462	144364246	protein_coding	-1
ENSG00000175877	WBSCR28	q11.23	7	73275489	73280223	protein_coding	1
ENSG00000039523	FAM65A	q22.1	16	67552321	67580691	protein_coding	1
ENSG00000013503	POLR3B	q23.3	12	106751436	106903976	protein_coding	1
ENSG00000205744	DENND1C	p13.3	19	6467218	6482568	protein_coding	-1
ENSG00000123213	NLN	q12.3	5	65018023	65167553	protein_coding	1
ENSG00000183853	KIRREL	q23.1	1	157963063	158070052	protein_coding	1
ENSG00000167723	TRPV3	p13.2	17	3413796	3461289	protein_coding	-1
ENSG00000173852	DPY19L1	p14.2	7	34968488	35077883	protein_coding	-1
ENSG00000128536	CDHR3	q22.3	7	105517242	105676877	protein_coding	1
ENSG00000158473	CD1D	q23.1	1	158149737	158154686	protein_coding	1
ENSG00000164532	TBX20	p14.2	7	35242042	35293758	protein_coding	-1
ENSG00000158477	CD1A	q23.1	1	158223927	158228059	protein_coding	1
ENSG00000176165	FOXG1	q12	14	29235050	29238870	protein_coding	1
ENSG00000186960	C14orf23	q12	14	29241910	29282493	protein_coding	1
ENSG00000168614	NBPF9	q21.1	1	144811744	144830413	protein_coding	1
ENSG00000125084	WNT1	q13.12	12	49372398	49375459	protein_coding	1
ENSG00000158481	CD1C	q23.1	1	158259576	158263420	protein_coding	1
ENSG00000181418	DDN	q13.12	12	49388932	49393092	protein_coding	-1
ENSG00000168280	KIF5C	q23.1	2	149632819	149883273	protein_coding	1
ENSG00000075151	EIF4G3	p36.12	1	21132963	21503377	protein_coding	-1
ENSG00000122557	HERPUD2	p14.2	7	35672269	35735181	protein_coding	-1
ENSG00000144827	ABHD10	q13.2	3	111697857	111712210	protein_coding	1
ENSG00000077238	IL4R	p12.1	16	27324989	27376099	protein_coding	1
ENSG00000158485	CD1B	q23.1	1	158297741	158301321	protein_coding	-1
ENSG00000241685	ARPC1A	q22.1	7	98923521	98985787	protein_coding	1
ENSG00000184304	PRKD1	q12	14	30045687	30661104	protein_coding	-1
ENSG00000204475	NCR3	p21.33	6	31556672	31560762	protein_coding	-1
ENSG00000104833	TUBB4A	p13.3	19	6494330	6502859	protein_coding	-1
ENSG00000119638	NEK9	q24.3	14	75548822	75594047	protein_coding	-1
ENSG00000181929	PRKAG1	q13.12	12	49396057	49412980	protein_coding	-1
ENSG00000166670	MMP10	q22.2	11	102641234	102651359	protein_coding	-1
ENSG00000099194	SCD	q24.31	10	102106881	102124591	protein_coding	1
ENSG00000196611	MMP1	q22.2	11	102660651	102668891	protein_coding	-1
ENSG00000105650	PDE4C	p13.11	19	18318771	18366229	protein_coding	-1
ENSG00000103522	IL21R	p12.1	16	27413483	27462115	protein_coding	1
ENSG00000187581	COX8C	q32.12	14	93813537	93814702	protein_coding	1
ENSG00000149968	MMP3	q22.2	11	102706532	102714534	protein_coding	-1
ENSG00000175785	PRIMA1	q32.12	14	94184644	94254827	protein_coding	-1
ENSG00000064102	ASUN	p11.23	12	27058114	27091259	protein_coding	-1
ENSG00000125657	TNFSF9	p13.3	19	6531010	6535931	protein_coding	1
ENSG00000129226	CD68	p13.1	17	7482785	7485429	protein_coding	1
ENSG00000137745	MMP13	q22.2	11	102813724	102826463	protein_coding	-1
ENSG00000122545	SEPT7	p14.2	7	35840542	35944917	protein_coding	1
ENSG00000140067	FAM181A	q32.12	14	94385240	94395954	protein_coding	1
ENSG00000137692	DCUN1D5	q22.3	11	102932805	102962944	protein_coding	-1
ENSG00000144834	TAGLN3	q13.2	3	111717511	111732734	protein_coding	1
ENSG00000168291	PDHB	p14.3	3	58413357	58419584	protein_coding	-1
ENSG00000077235	GTF3C1	p12.1	16	27470876	27561234	protein_coding	-1
ENSG00000102974	CTCF	q22.1	16	67596310	67673086	protein_coding	1
ENSG00000100628	ASB2	q32.12	14	94400499	94443137	protein_coding	-1
ENSG00000092140	G2E3	q12	14	31028329	31089269	protein_coding	1
ENSG00000111790	FGFR1OP2	p11.23	12	27091316	27119583	protein_coding	1
ENSG00000130518	KIAA1683	p13.11	19	18367908	18385319	protein_coding	-1
ENSG00000170348	TMED10	q24.3	14	75598173	75643334	protein_coding	-1
ENSG00000125726	CD70	p13.3	19	6583194	6604114	protein_coding	-1
ENSG00000144655	CSRNP1	p22.2	3	39183346	39196053	protein_coding	-1
ENSG00000125735	TNFSF14	p13.3	19	6663148	6670599	protein_coding	-1
ENSG00000129255	MPDU1	p13.1	17	7486847	7496107	protein_coding	1
ENSG00000159753	RLTPR	q22.1	16	67678822	67691472	protein_coding	1
ENSG00000130429	ARPC1B	q22.1	7	98971872	98992424	protein_coding	1
ENSG00000168334	XIRP1	p22.2	3	39224701	39234087	protein_coding	-1
ENSG00000187240	DYNC2H1	q22.3	11	102980160	103350591	protein_coding	1
ENSG00000125730	C3	p13.3	19	6677715	6730573	protein_coding	-1
ENSG00000168329	CX3CR1	p22.2	3	39304985	39323226	protein_coding	-1
ENSG00000158488	CD1E	q23.1	1	158323254	158327343	protein_coding	1
ENSG00000176040	TMPRSS7	q13.2	3	111753690	111800116	protein_coding	1
ENSG00000064115	TM7SF3	p11.23	12	27126128	27167367	protein_coding	-1
ENSG00000047578	KIAA0556	p12.1	16	27561454	27791690	protein_coding	1
ENSG00000112851	ERBB2IP	q12.3	5	65222303	65378377	protein_coding	1
ENSG00000170345	FOS	q24.3	14	75745477	75748933	protein_coding	1
ENSG00000008282	SYPL1	q22.3	7	105730949	105753022	protein_coding	-1
ENSG00000125734	GPR108	p13.3	19	6729925	6737614	protein_coding	-1
ENSG00000089723	OTUB2	q32.12	14	94492675	94515276	protein_coding	1
ENSG00000049540	ELN	q11.23	7	73442119	73484237	protein_coding	1
ENSG00000117298	ECE1	p36.12	1	21543740	21671997	protein_coding	-1
ENSG00000089737	DDX24	q32.12	14	94517266	94547591	protein_coding	-1
ENSG00000186306	OR10T2	q23.1	1	158368312	158369256	protein_coding	-1
ENSG00000180708	OR10K2	q23.1	1	158389718	158390656	protein_coding	-1
ENSG00000152457	DCLRE1C	p13	10	14939358	14996431	protein_coding	-1
ENSG00000169181	GSG1L	p12.1	16	27798850	28074830	protein_coding	-1
ENSG00000196689	TRPV1	p13.2	17	3468738	3500392	protein_coding	-1
ENSG00000075290	WNT8B	q24.31	10	102222798	102243501	protein_coding	1
ENSG00000173285	OR10K1	q23.1	1	158435272	158436344	protein_coding	1
ENSG00000198965	OR10R2	q23.1	1	158449668	158450675	protein_coding	1
ENSG00000197532	OR6Y1	q23.1	1	158516918	158517895	protein_coding	-1
ENSG00000142794	NBPF3	p36.12	1	21766621	21811498	protein_coding	1
ENSG00000186440	OR6P1	q23.1	1	158532441	158533394	protein_coding	-1
ENSG00000140044	JDP2	q24.3	14	75894419	75940814	protein_coding	1
ENSG00000167548	KMT2D	q13.12	12	49412758	49453557	protein_coding	-1
ENSG00000186400	OR10X1	q23.1	1	158548709	158549689	protein_coding	-1
ENSG00000169180	XPO6	p11.2	16	28109300	28223241	protein_coding	-1
ENSG00000106244	PDAP1	q22.1	7	98989671	99006452	protein_coding	-1
ENSG00000198967	OR10Z1	q23.1	1	158576229	158577170	protein_coding	1
ENSG00000106245	BUD31	q22.1	7	99006264	99017239	protein_coding	1
ENSG00000152944	MED21	p11.23	12	27175479	27219276	protein_coding	1
ENSG00000105835	NAMPT	q22.3	7	105888731	105926772	protein_coding	-1
ENSG00000075826	SEC31B	q24.31	10	102246399	102289628	protein_coding	-1
ENSG00000156127	BATF	q24.3	14	75988768	76013358	protein_coding	1
ENSG00000162551	ALPL	p36.12	1	21835858	21904905	protein_coding	1
ENSG00000139200	PIANP	p13.31	12	6802958	6809966	protein_coding	-1
ENSG00000168301	KCTD6	p14.3	3	58477841	58488087	protein_coding	1
ENSG00000163554	SPTA1	q23.1	1	158580496	158656488	protein_coding	-1
ENSG00000114529	C3orf52	q13.2	3	111805182	111849851	protein_coding	1
ENSG00000125733	TRIP10	p13.3	19	6737936	6751537	protein_coding	1
ENSG00000119686	FLVCR2	q24.3	14	76044960	76129557	protein_coding	1
ENSG00000170962	PDGFD	q22.3	11	103777914	104035107	protein_coding	-1
ENSG00000165948	IFI27L1	q32.12	14	94547628	94570192	protein_coding	1
ENSG00000188322	SBK1	p11.2	16	28303840	28335170	protein_coding	1
ENSG00000185112	FAM43A	q29	3	194406622	194409762	protein_coding	1
ENSG00000170967	DDI1	q22.3	11	103907308	103909922	protein_coding	1
ENSG00000198156	NPIPB6	p11.2	16	28353876	28374829	protein_coding	-1
ENSG00000204472	AIF1	p21.33	6	31582961	31584798	protein_coding	1
ENSG00000174500	GCSAM	q13.2	3	111839688	111852152	protein_coding	-1
ENSG00000005102	MEOX1	q21.31	17	41717756	41739322	protein_coding	-1
ENSG00000214700	C12orf71	p11.23	12	27233991	27235447	protein_coding	-1
ENSG00000204403	CASP12	q22.3	11	104756445	104769397	protein_coding	-1
ENSG00000205609	EIF3CL	p11.2	16	28390900	28415200	protein_coding	-1
ENSG00000253276	CCDC71L	q22.3	7	106297211	106301442	protein_coding	-1
ENSG00000129194	SOX15	p13.1	17	7491496	7493488	protein_coding	-1
ENSG00000178104	PDE4DIP	q21.1	1	144836157	145076186	protein_coding	-1
ENSG00000119737	GPR75	p16.2	2	54080050	54087126	protein_coding	-1
ENSG00000111652	COPS7A	p13.31	12	6832907	6841041	protein_coding	1
ENSG00000233232	NPIPB7	p11.2	16	28467693	28481868	protein_coding	-1
ENSG00000211455	STK38L	p11.23	12	27396901	27478892	protein_coding	1
ENSG00000150556	LYPD6B	q23.1	2	149894621	150071776	protein_coding	1
ENSG00000105851	PIK3CG	q22.3	7	106505723	106547590	protein_coding	1
ENSG00000168306	ACOX2	p14.3	3	58490863	58523046	protein_coding	-1
ENSG00000177352	CCDC71	p21.31	3	49199968	49203754	protein_coding	-1
ENSG00000196171	OR6K2	q23.1	1	158669369	158670486	protein_coding	-1
ENSG00000129245	FXR2	p13.1	17	7494548	7518189	protein_coding	-1
ENSG00000185909	KLHDC8B	p21.31	3	49209044	49213917	protein_coding	1
ENSG00000203757	OR6K3	q23.1	1	158686958	158687953	protein_coding	-1
ENSG00000180433	OR6K6	q23.1	1	158724510	158725681	protein_coding	1
ENSG00000167550	RHEBL1	q13.12	12	49458468	49463808	protein_coding	-1
ENSG00000197403	OR6N1	q23.1	1	158735466	158736492	protein_coding	-1
ENSG00000173950	XXYLT1	q29	3	194789008	194991896	protein_coding	-1
ENSG00000106246	PTCD1	q22.1	7	99014362	99063787	protein_coding	-1
ENSG00000188340	OR6N2	q23.1	1	158746472	158747425	protein_coding	-1
ENSG00000197417	SHPK	p13.2	17	3511556	3539616	protein_coding	-1
ENSG00000204469	PRRC2A	p21.33	6	31588497	31605548	protein_coding	1
ENSG00000165949	IFI27	q32.12	14	94571182	94583033	protein_coding	1
ENSG00000163563	MNDA	q23.1	1	158801107	158819296	protein_coding	1
ENSG00000076864	RAP1GAP	p36.12	1	21922708	21995801	protein_coding	-1
ENSG00000032219	ARID4A	q23.1	14	58765103	58840605	protein_coding	1
ENSG00000040531	CTNS	p13.2	17	3539762	3564836	protein_coding	1
ENSG00000172139	SLC9C1	q13.2	3	111859734	112013105	protein_coding	-1
ENSG00000248919	ATP5J2-PTCD1	q22.1	7	99017372	99063820	protein_coding	-1
ENSG00000236980	C3orf84	p21.31	3	49215065	49229291	protein_coding	-1
ENSG00000187123	LYPD6	q23.2	2	150186499	150330662	protein_coding	1
ENSG00000005249	PRKAR2B	q22.3	7	106685094	106802256	protein_coding	1
ENSG00000139549	DHH	q13.12	12	49483204	49488602	protein_coding	-1
ENSG00000173421	CCDC36	p21.31	3	49235861	49295537	protein_coding	1
ENSG00000160917	CPSF4	q22.1	7	99036545	99054994	protein_coding	1
ENSG00000188315	C3orf62	p21.31	3	49306035	49315342	protein_coding	-1
ENSG00000213240	NOTCH2NL	q21.1	1	145209119	145291972	protein_coding	1
ENSG00000114316	USP4	p21.31	3	49315264	49378145	protein_coding	-1
ENSG00000119685	TTLL5	q24.3	14	76099968	76421421	protein_coding	1
ENSG00000068878	PSME4	p16.2	2	54091204	54197977	protein_coding	-1
ENSG00000139636	LMBR1L	q13.12	12	49490919	49504683	protein_coding	-1
ENSG00000163564	PYHIN1	q23.1	1	158900586	158946844	protein_coding	1
ENSG00000173818	ENDOV	q25.3	17	78388965	78411886	protein_coding	1
ENSG00000196860	TOMM20L	q23.1	14	58862634	58875419	protein_coding	1
ENSG00000100575	TIMM9	q23.1	14	58875212	58894332	protein_coding	-1
ENSG00000168288	MMADHC	q23.2	2	150426148	150444330	protein_coding	-1
ENSG00000163386	NBPF10	q21.1	1	145289772	145370303	protein_coding	1
ENSG00000089693	MLF2	p13.31	12	6857170	6876641	protein_coding	-1
ENSG00000115963	RND3	q23.3	2	151324709	151395525	protein_coding	-1
ENSG00000188603	CLN3	p11.2	16	28477983	28506896	protein_coding	-1
ENSG00000029153	ARNTL2	p11.23	12	27485787	27576241	protein_coding	1
ENSG00000129214	SHBG	p13.1	17	7517382	7536700	protein_coding	1
ENSG00000168509	HFE2	q21.1	1	145413095	145417545	protein_coding	1
ENSG00000234058	PPP1R11	p22.1	HSCHR6_MHC_COX	30024382	30028006	protein_coding	1
ENSG00000168309	FAM107A	p14.2	3	58549844	58613337	protein_coding	-1
ENSG00000166136	NDUFB8	q24.31	10	102267203	102289757	protein_coding	-1
ENSG00000213977	TAX1BP3	p13.2	17	3566196	3571976	protein_coding	-1
ENSG00000257950	P2RX5-TAX1BP3	p13.2	17	3566357	3599488	protein_coding	-1
ENSG00000100578	KIAA0586	q23.1	14	58894103	59015216	protein_coding	1
ENSG00000117289	TXNIP	q21.1	1	145438469	145442635	protein_coding	1
ENSG00000198643	FAM3D	p14.2	3	58619673	58652575	protein_coding	-1
ENSG00000125731	SH2D3A	p13.3	19	6752171	6767599	protein_coding	-1
ENSG00000127774	EMC6	p13.2	17	3572109	3572962	protein_coding	1
ENSG00000105856	HBP1	q22.3	7	106809406	106842974	protein_coding	1
ENSG00000167941	SOST	q21.31	17	41831099	41836156	protein_coding	-1
ENSG00000121851	POLR3GL	q21.1	1	145456236	145470388	protein_coding	-1
ENSG00000233276	GPX1	p21.31	3	49394609	49396033	protein_coding	-1
ENSG00000181039	ANKRD34A	q21.1	1	145470508	145475646	protein_coding	1
ENSG00000119632	IFI27L2	q32.12	14	94594116	94596590	protein_coding	-1
ENSG00000152022	LIX1L	q21.1	1	145477085	145501669	protein_coding	1
ENSG00000067560	RHOA	p21.31	3	49396578	49450431	protein_coding	-1
ENSG00000131795	RBM8A	q21.1	1	145507598	145513536	protein_coding	1
ENSG00000091972	CD200	q13.2	3	112051194	112081659	protein_coding	1
ENSG00000141968	VAV1	p13.3	19	6772725	6857377	protein_coding	1
ENSG00000108861	DUSP3	q21.31	17	41843489	41856356	protein_coding	-1
ENSG00000159335	PTMS	p13.31	12	6874682	6880116	protein_coding	1
ENSG00000131779	PEX11B	q21.1	1	145516252	145523730	protein_coding	1
ENSG00000083454	P2RX5	p13.2	17	3575493	3599698	protein_coding	-1
ENSG00000089692	LAG3	p13.31	12	6881678	6887621	protein_coding	1
ENSG00000145022	TCTA	p21.31	3	49449639	49453908	protein_coding	1
ENSG00000010610	CD4	p13.31	12	6896024	6929974	protein_coding	1
ENSG00000163565	IFI16	q23.1	1	158969758	159024945	protein_coding	1
ENSG00000119698	PPP4R4	q32.12	14	94612465	94746072	protein_coding	1
ENSG00000174837	EMR1	p13.3	19	6887577	6940470	protein_coding	1
ENSG00000241468	ATP5J2	q22.1	7	99046098	99063954	protein_coding	-1
